"","Taxon","site","countSum"
"767","Atractocarpus.chartaceus","19",0
"768","Atractocarpus.chartaceus","20",0
"769","Atractocarpus.chartaceus","21",0
"770","Atractocarpus.chartaceus","22",0
"771","Atractocarpus.chartaceus","23",1
"772","Atractocarpus.chartaceus","24",0
"773","Atractocarpus.chartaceus","25",0
"774","Atractocarpus.chartaceus","26",2
"775","Atractocarpus.chartaceus","27",0
"776","Atractocarpus.chartaceus","28",0
"777","Atractocarpus.chartaceus","29",0
"778","Atractocarpus.chartaceus","30",0
"779","Atractocarpus.chartaceus","31",0
"780","Atractocarpus.chartaceus","32",0
"781","Atractocarpus.chartaceus","33",0
"782","Atractocarpus.chartaceus","34",0
"783","Atractocarpus.chartaceus","35",1
"784","Atractocarpus.chartaceus","36",0
"785","Atractocarpus.chartaceus","37",0
"786","Atractocarpus.chartaceus","38",0
"787","Atractocarpus.chartaceus","39",0
"788","Atractocarpus.chartaceus","40",0
"789","Atractocarpus.chartaceus","41",0
"790","Atractocarpus.chartaceus","42",1
"791","Atractocarpus.chartaceus","43",0
"792","Atractocarpus.chartaceus","44",0
"793","Backhousia.myrtifolia","1",0
"794","Backhousia.myrtifolia","2",0
"795","Backhousia.myrtifolia","3",0
"796","Backhousia.myrtifolia","4",0
"797","Backhousia.myrtifolia","5",0
"798","Backhousia.myrtifolia","6",0
"799","Backhousia.myrtifolia","7",0
"800","Backhousia.myrtifolia","8",0
"801","Backhousia.myrtifolia","9",0
"802","Backhousia.myrtifolia","10",0
"803","Backhousia.myrtifolia","11",0
"804","Backhousia.myrtifolia","12",0
"805","Backhousia.myrtifolia","13",0
"806","Backhousia.myrtifolia","14",0
"807","Backhousia.myrtifolia","15",0
"808","Backhousia.myrtifolia","16",0
"809","Backhousia.myrtifolia","17",0
"810","Backhousia.myrtifolia","18",0
"811","Backhousia.myrtifolia","19",0
"812","Backhousia.myrtifolia","20",0
"813","Backhousia.myrtifolia","21",0
"814","Backhousia.myrtifolia","22",12
"815","Backhousia.myrtifolia","23",6
"816","Backhousia.myrtifolia","24",0
"817","Backhousia.myrtifolia","25",0
"818","Backhousia.myrtifolia","26",0
"819","Backhousia.myrtifolia","27",0
"820","Backhousia.myrtifolia","28",0
"821","Backhousia.myrtifolia","29",0
"822","Backhousia.myrtifolia","30",0
"823","Backhousia.myrtifolia","31",0
"824","Backhousia.myrtifolia","32",0
"825","Backhousia.myrtifolia","33",0
"826","Backhousia.myrtifolia","34",0
"827","Backhousia.myrtifolia","35",0
"828","Backhousia.myrtifolia","36",0
"829","Backhousia.myrtifolia","37",0
"830","Backhousia.myrtifolia","38",0
"831","Backhousia.myrtifolia","39",0
"832","Backhousia.myrtifolia","40",0
"833","Backhousia.myrtifolia","41",0
"834","Backhousia.myrtifolia","42",0
"835","Backhousia.myrtifolia","43",0
"836","Backhousia.myrtifolia","44",0
"837","Beilschmiedia.obtusifolia","1",0
"838","Beilschmiedia.obtusifolia","2",0
"839","Beilschmiedia.obtusifolia","3",0
"840","Beilschmiedia.obtusifolia","4",0
"841","Beilschmiedia.obtusifolia","5",0
"842","Beilschmiedia.obtusifolia","6",0
"843","Beilschmiedia.obtusifolia","7",0
"844","Beilschmiedia.obtusifolia","8",0
"845","Beilschmiedia.obtusifolia","9",0
"846","Beilschmiedia.obtusifolia","10",0
"847","Beilschmiedia.obtusifolia","11",0
"848","Beilschmiedia.obtusifolia","12",0
"849","Beilschmiedia.obtusifolia","13",0
"850","Beilschmiedia.obtusifolia","14",0
"851","Beilschmiedia.obtusifolia","15",1
"852","Beilschmiedia.obtusifolia","16",0
"853","Beilschmiedia.obtusifolia","17",0
"854","Beilschmiedia.obtusifolia","18",17
"855","Beilschmiedia.obtusifolia","19",0
"856","Beilschmiedia.obtusifolia","20",0
"857","Beilschmiedia.obtusifolia","21",0
"858","Beilschmiedia.obtusifolia","22",0
"859","Beilschmiedia.obtusifolia","23",8
"860","Beilschmiedia.obtusifolia","24",0
"861","Beilschmiedia.obtusifolia","25",0
"862","Beilschmiedia.obtusifolia","26",0
"863","Beilschmiedia.obtusifolia","27",0
"864","Beilschmiedia.obtusifolia","28",0
"865","Beilschmiedia.obtusifolia","29",0
"866","Beilschmiedia.obtusifolia","30",0
"867","Beilschmiedia.obtusifolia","31",0
"868","Beilschmiedia.obtusifolia","32",0
"869","Beilschmiedia.obtusifolia","33",0
"870","Beilschmiedia.obtusifolia","34",0
"871","Beilschmiedia.obtusifolia","35",0
"872","Beilschmiedia.obtusifolia","36",0
"873","Beilschmiedia.obtusifolia","37",0
"874","Beilschmiedia.obtusifolia","38",0
"875","Beilschmiedia.obtusifolia","39",0
"876","Beilschmiedia.obtusifolia","40",0
"877","Beilschmiedia.obtusifolia","41",0
"878","Beilschmiedia.obtusifolia","42",0
"879","Beilschmiedia.obtusifolia","43",0
"880","Beilschmiedia.obtusifolia","44",0
"881","Breynia.oblongifolia","1",0
"882","Breynia.oblongifolia","2",0
"883","Breynia.oblongifolia","3",0
"884","Breynia.oblongifolia","4",0
"885","Breynia.oblongifolia","5",0
"886","Breynia.oblongifolia","6",0
"887","Breynia.oblongifolia","7",0
"888","Breynia.oblongifolia","8",2
"889","Breynia.oblongifolia","9",0
"890","Breynia.oblongifolia","10",0
"891","Breynia.oblongifolia","11",0
"892","Breynia.oblongifolia","12",0
"893","Breynia.oblongifolia","13",0
"894","Breynia.oblongifolia","14",1
"895","Breynia.oblongifolia","15",0
"896","Breynia.oblongifolia","16",0
"897","Breynia.oblongifolia","17",1
"898","Breynia.oblongifolia","18",0
"899","Breynia.oblongifolia","19",0
"900","Breynia.oblongifolia","20",0
"901","Breynia.oblongifolia","21",0
"902","Breynia.oblongifolia","22",3
"903","Breynia.oblongifolia","23",0
"904","Breynia.oblongifolia","24",0
"905","Breynia.oblongifolia","25",1
"906","Breynia.oblongifolia","26",0
"907","Breynia.oblongifolia","27",0
"908","Breynia.oblongifolia","28",0
"909","Breynia.oblongifolia","29",0
"910","Breynia.oblongifolia","30",0
"911","Breynia.oblongifolia","31",0
"912","Breynia.oblongifolia","32",1
"913","Breynia.oblongifolia","33",1
"914","Breynia.oblongifolia","34",0
"915","Breynia.oblongifolia","35",0
"916","Breynia.oblongifolia","36",0
"917","Breynia.oblongifolia","37",0
"918","Breynia.oblongifolia","38",0
"919","Breynia.oblongifolia","39",1
"920","Breynia.oblongifolia","40",3
"921","Breynia.oblongifolia","41",0
"922","Breynia.oblongifolia","42",0
"923","Breynia.oblongifolia","43",0
"924","Breynia.oblongifolia","44",0
"925","Calamus.muelleri","1",4
"926","Calamus.muelleri","2",0
"927","Calamus.muelleri","3",0
"928","Calamus.muelleri","4",0
"929","Calamus.muelleri","5",0
"930","Calamus.muelleri","6",0
"931","Calamus.muelleri","7",0
"932","Calamus.muelleri","8",0
"933","Calamus.muelleri","9",0
"934","Calamus.muelleri","10",0
"935","Calamus.muelleri","11",0
"936","Calamus.muelleri","12",0
"937","Calamus.muelleri","13",0
"938","Calamus.muelleri","14",0
"939","Calamus.muelleri","15",0
"940","Calamus.muelleri","16",0
"941","Calamus.muelleri","17",0
"942","Calamus.muelleri","18",0
"943","Calamus.muelleri","19",0
"944","Calamus.muelleri","20",0
"945","Calamus.muelleri","21",0
"946","Calamus.muelleri","22",2
"947","Calamus.muelleri","23",0
"948","Calamus.muelleri","24",0
"949","Calamus.muelleri","25",0
"950","Calamus.muelleri","26",1
"951","Calamus.muelleri","27",0
"952","Calamus.muelleri","28",0
"953","Calamus.muelleri","29",0
"954","Calamus.muelleri","30",25
"955","Calamus.muelleri","31",0
"956","Calamus.muelleri","32",0
"957","Calamus.muelleri","33",0
"958","Calamus.muelleri","34",0
"959","Calamus.muelleri","35",0
"960","Calamus.muelleri","36",0
"961","Calamus.muelleri","37",0
"962","Calamus.muelleri","38",0
"963","Calamus.muelleri","39",0
"964","Calamus.muelleri","40",0
"965","Calamus.muelleri","41",0
"966","Calamus.muelleri","42",0
"967","Calamus.muelleri","43",0
"968","Calamus.muelleri","44",0
"969","Callerya.megasperma","1",0
"970","Callerya.megasperma","2",0
"971","Callerya.megasperma","3",0
"972","Callerya.megasperma","4",0
"973","Callerya.megasperma","5",0
"974","Callerya.megasperma","6",0
"975","Callerya.megasperma","7",0
"976","Callerya.megasperma","8",0
"977","Callerya.megasperma","9",0
"978","Callerya.megasperma","10",0
"979","Callerya.megasperma","11",0
"980","Callerya.megasperma","12",0
"981","Callerya.megasperma","13",0
"982","Callerya.megasperma","14",0
"983","Callerya.megasperma","15",0
"984","Callerya.megasperma","16",0
"985","Callerya.megasperma","17",0
"986","Callerya.megasperma","18",0
"987","Callerya.megasperma","19",2
"988","Callerya.megasperma","20",0
"989","Callerya.megasperma","21",0
"990","Callerya.megasperma","22",20
"991","Callerya.megasperma","23",0
"992","Callerya.megasperma","24",0
"993","Callerya.megasperma","25",0
"994","Callerya.megasperma","26",0
"995","Callerya.megasperma","27",0
"996","Callerya.megasperma","28",0
"997","Callerya.megasperma","29",0
"998","Callerya.megasperma","30",0
"999","Callerya.megasperma","31",0
"1000","Callerya.megasperma","32",0
"1001","Callerya.megasperma","33",0
"1002","Callerya.megasperma","34",0
"1003","Callerya.megasperma","35",0
"1004","Callerya.megasperma","36",0
"1005","Callerya.megasperma","37",0
"1006","Callerya.megasperma","38",0
"1007","Callerya.megasperma","39",0
"1008","Callerya.megasperma","40",0
"1009","Callerya.megasperma","41",0
"1010","Callerya.megasperma","42",0
"1011","Callerya.megasperma","43",0
"1012","Callerya.megasperma","44",0
"1013","Callistemon.viminalis","1",0
"1014","Callistemon.viminalis","2",8
"1015","Callistemon.viminalis","3",0
"1016","Callistemon.viminalis","4",4
"1017","Callistemon.viminalis","5",18
"1018","Callistemon.viminalis","6",6
"1019","Callistemon.viminalis","7",12
"1020","Callistemon.viminalis","8",30
"1021","Callistemon.viminalis","9",2
"1022","Callistemon.viminalis","10",1
"1023","Callistemon.viminalis","11",1
"1024","Callistemon.viminalis","12",0
"1025","Callistemon.viminalis","13",0
"1026","Callistemon.viminalis","14",0
"1027","Callistemon.viminalis","15",0
"1028","Callistemon.viminalis","16",0
"1029","Callistemon.viminalis","17",3
"1030","Callistemon.viminalis","18",0
"1031","Callistemon.viminalis","19",0
"1032","Callistemon.viminalis","20",9
"1033","Callistemon.viminalis","21",9
"1034","Callistemon.viminalis","22",0
"1035","Callistemon.viminalis","23",0
"1036","Callistemon.viminalis","24",0
"1037","Callistemon.viminalis","25",9
"1038","Callistemon.viminalis","26",0
"1039","Callistemon.viminalis","27",23
"1040","Callistemon.viminalis","28",0
"1041","Callistemon.viminalis","29",0
"1042","Callistemon.viminalis","30",0
"1043","Callistemon.viminalis","31",38
"1044","Callistemon.viminalis","32",84
"1045","Callistemon.viminalis","33",22
"1046","Callistemon.viminalis","34",15
"1047","Callistemon.viminalis","35",0
"1048","Callistemon.viminalis","36",0
"1049","Callistemon.viminalis","37",0
"1050","Callistemon.viminalis","38",122
"1051","Callistemon.viminalis","39",0
"1052","Callistemon.viminalis","40",0
"1053","Callistemon.viminalis","41",24
"1054","Callistemon.viminalis","42",14
"1055","Callistemon.viminalis","43",14
"1056","Callistemon.viminalis","44",23
"1057","Cardiospermum.grandiflorum","1",0
"1058","Cardiospermum.grandiflorum","2",0
"1059","Cardiospermum.grandiflorum","3",0
"1060","Cardiospermum.grandiflorum","4",0
"1061","Cardiospermum.grandiflorum","5",0
"1062","Cardiospermum.grandiflorum","6",0
"1063","Cardiospermum.grandiflorum","7",0
"1064","Cardiospermum.grandiflorum","8",0
"1065","Cardiospermum.grandiflorum","9",0
"1066","Cardiospermum.grandiflorum","10",0
"1067","Cardiospermum.grandiflorum","11",0
"1068","Cardiospermum.grandiflorum","12",0
"1069","Cardiospermum.grandiflorum","13",0
"1070","Cardiospermum.grandiflorum","14",0
"1071","Cardiospermum.grandiflorum","15",0
"1072","Cardiospermum.grandiflorum","16",0
"1073","Cardiospermum.grandiflorum","17",0
"1074","Cardiospermum.grandiflorum","18",0
"1075","Cardiospermum.grandiflorum","19",0
"1076","Cardiospermum.grandiflorum","20",0
"1077","Cardiospermum.grandiflorum","21",0
"1078","Cardiospermum.grandiflorum","22",0
"1079","Cardiospermum.grandiflorum","23",0
"1080","Cardiospermum.grandiflorum","24",8
"1081","Cardiospermum.grandiflorum","25",0
"1082","Cardiospermum.grandiflorum","26",0
"1083","Cardiospermum.grandiflorum","27",0
"1084","Cardiospermum.grandiflorum","28",0
"1085","Cardiospermum.grandiflorum","29",0
"1086","Cardiospermum.grandiflorum","30",0
"1087","Cardiospermum.grandiflorum","31",24
"1088","Cardiospermum.grandiflorum","32",22
"1089","Cardiospermum.grandiflorum","33",0
"1090","Cardiospermum.grandiflorum","34",0
"1091","Cardiospermum.grandiflorum","35",0
"1092","Cardiospermum.grandiflorum","36",0
"1093","Cardiospermum.grandiflorum","37",3
"1094","Cardiospermum.grandiflorum","38",0
"1095","Cardiospermum.grandiflorum","39",0
"1096","Cardiospermum.grandiflorum","40",0
"1097","Cardiospermum.grandiflorum","41",0
"1098","Cardiospermum.grandiflorum","42",0
"1099","Cardiospermum.grandiflorum","43",0
"1100","Cardiospermum.grandiflorum","44",0
"1101","Carex","1",0
"1102","Carex","2",0
"1103","Carex","3",0
"1104","Carex","4",0
"1105","Carex","5",77
"1106","Carex","6",3
"1107","Carex","7",0
"1108","Carex","8",193
"1109","Carex","9",0
"1110","Carex","10",7
"1111","Carex","11",0
"1112","Carex","12",0
"1113","Carex","13",0
"1114","Carex","14",0
"1115","Carex","15",2
"1116","Carex","16",0
"1117","Carex","17",1
"1118","Carex","18",0
"1119","Carex","19",0
"1120","Carex","20",70
"1121","Carex","21",21
"1122","Carex","22",22
"1123","Carex","23",0
"1124","Carex","24",0
"1125","Carex","25",17
"1126","Carex","26",0
"1127","Carex","27",53
"1128","Carex","28",1
"1129","Carex","29",0
"1130","Carex","30",1
"1131","Carex","31",0
"1132","Carex","32",0
"1133","Carex","33",104
"1134","Carex","34",5
"1135","Carex","35",0
"1136","Carex","36",0
"1137","Carex","37",0
"1138","Carex","38",6
"1139","Carex","39",0
"1140","Carex","40",0
"1141","Carex","41",0
"1142","Carex","42",0
"1143","Carex","43",6
"1144","Carex","44",0
"1145","Carronia.multisepalea","1",0
"1146","Carronia.multisepalea","2",0
"1147","Carronia.multisepalea","3",0
"1148","Carronia.multisepalea","4",0
"1149","Carronia.multisepalea","5",0
"1150","Carronia.multisepalea","6",0
"1151","Carronia.multisepalea","7",0
"1152","Carronia.multisepalea","8",0
"1153","Carronia.multisepalea","9",0
"1154","Carronia.multisepalea","10",0
"1155","Carronia.multisepalea","11",0
"1156","Carronia.multisepalea","12",1
"1157","Carronia.multisepalea","13",0
"1158","Carronia.multisepalea","14",0
"1159","Carronia.multisepalea","15",2
"1160","Carronia.multisepalea","16",0
"1161","Carronia.multisepalea","17",0
"1162","Carronia.multisepalea","18",0
"1163","Carronia.multisepalea","19",0
"1164","Carronia.multisepalea","20",0
"1165","Carronia.multisepalea","21",0
"1166","Carronia.multisepalea","22",0
"1167","Carronia.multisepalea","23",0
"1168","Carronia.multisepalea","24",0
"1169","Carronia.multisepalea","25",0
"1170","Carronia.multisepalea","26",105
"1171","Carronia.multisepalea","27",0
"1172","Carronia.multisepalea","28",0
"1173","Carronia.multisepalea","29",0
"1174","Carronia.multisepalea","30",1
"1175","Carronia.multisepalea","31",0
"1176","Carronia.multisepalea","32",0
"1177","Carronia.multisepalea","33",0
"1178","Carronia.multisepalea","34",0
"1179","Carronia.multisepalea","35",2
"1180","Carronia.multisepalea","36",0
"1181","Carronia.multisepalea","37",0
"1182","Carronia.multisepalea","38",0
"1183","Carronia.multisepalea","39",0
"1184","Carronia.multisepalea","40",0
"1185","Carronia.multisepalea","41",0
"1186","Carronia.multisepalea","42",0
"1187","Carronia.multisepalea","43",0
"1188","Carronia.multisepalea","44",0
"1189","Castanospermum.australe","1",2
"1190","Castanospermum.australe","2",0
"1191","Castanospermum.australe","3",0
"1192","Castanospermum.australe","4",0
"1193","Castanospermum.australe","5",5
"1194","Castanospermum.australe","6",0
"1195","Castanospermum.australe","7",0
"1196","Castanospermum.australe","8",0
"1197","Castanospermum.australe","9",1
"1198","Castanospermum.australe","10",4
"1199","Castanospermum.australe","11",6
"1200","Castanospermum.australe","12",106
"1201","Castanospermum.australe","13",214
"1202","Castanospermum.australe","14",34
"1203","Castanospermum.australe","15",0
"1204","Castanospermum.australe","16",0
"1205","Castanospermum.australe","17",0
"1206","Castanospermum.australe","18",0
"1207","Castanospermum.australe","19",0
"1208","Castanospermum.australe","20",1
"1209","Castanospermum.australe","21",1
"1210","Castanospermum.australe","22",18
"1211","Castanospermum.australe","23",27
"1212","Castanospermum.australe","24",166
"1213","Castanospermum.australe","25",22
"1214","Castanospermum.australe","26",55
"1215","Castanospermum.australe","27",0
"1216","Castanospermum.australe","28",328
"1217","Castanospermum.australe","29",0
"1218","Castanospermum.australe","30",0
"1219","Castanospermum.australe","31",3
"1220","Castanospermum.australe","32",0
"1221","Castanospermum.australe","33",43
"1222","Castanospermum.australe","34",51
"1223","Castanospermum.australe","35",0
"1224","Castanospermum.australe","36",128
"1225","Castanospermum.australe","37",11
"1226","Castanospermum.australe","38",0
"1227","Castanospermum.australe","39",14
"1228","Castanospermum.australe","40",0
"1229","Castanospermum.australe","41",4
"1230","Castanospermum.australe","42",83
"1231","Castanospermum.australe","43",0
"1232","Castanospermum.australe","44",0
"1233","Casuarina.cunninghamiana","1",0
"1234","Casuarina.cunninghamiana","2",10
"1235","Casuarina.cunninghamiana","3",0
"1236","Casuarina.cunninghamiana","4",4
"1237","Casuarina.cunninghamiana","5",17
"1238","Casuarina.cunninghamiana","6",4
"1239","Casuarina.cunninghamiana","7",30
"1240","Casuarina.cunninghamiana","8",32
"1241","Casuarina.cunninghamiana","9",8
"1242","Casuarina.cunninghamiana","10",11
"1243","Casuarina.cunninghamiana","11",2
"1244","Casuarina.cunninghamiana","12",0
"1245","Casuarina.cunninghamiana","13",0
"1246","Casuarina.cunninghamiana","14",2
"1247","Casuarina.cunninghamiana","15",0
"1248","Casuarina.cunninghamiana","16",0
"1249","Casuarina.cunninghamiana","17",7
"1250","Casuarina.cunninghamiana","18",0
"1251","Casuarina.cunninghamiana","19",0
"1252","Casuarina.cunninghamiana","20",6
"1253","Casuarina.cunninghamiana","21",10
"1254","Casuarina.cunninghamiana","22",2
"1255","Casuarina.cunninghamiana","23",2
"1256","Casuarina.cunninghamiana","24",1
"1257","Casuarina.cunninghamiana","25",8
"1258","Casuarina.cunninghamiana","26",0
"1259","Casuarina.cunninghamiana","27",10
"1260","Casuarina.cunninghamiana","28",15
"1261","Casuarina.cunninghamiana","29",0
"1262","Casuarina.cunninghamiana","30",0
"1263","Casuarina.cunninghamiana","31",4
"1264","Casuarina.cunninghamiana","32",12
"1265","Casuarina.cunninghamiana","33",4
"1266","Casuarina.cunninghamiana","34",0
"1267","Casuarina.cunninghamiana","35",0
"1268","Casuarina.cunninghamiana","36",0
"1269","Casuarina.cunninghamiana","37",0
"1270","Casuarina.cunninghamiana","38",0
"1271","Casuarina.cunninghamiana","39",0
"1272","Casuarina.cunninghamiana","40",0
"1273","Casuarina.cunninghamiana","41",11
"1274","Casuarina.cunninghamiana","42",2
"1275","Casuarina.cunninghamiana","43",0
"1276","Casuarina.cunninghamiana","44",7
"1277","Celtis.sinensis","1",0
"1278","Celtis.sinensis","2",0
"1279","Celtis.sinensis","3",0
"1280","Celtis.sinensis","4",0
"1281","Celtis.sinensis","5",10
"1282","Celtis.sinensis","6",0
"1283","Celtis.sinensis","7",4
"1284","Celtis.sinensis","8",1457
"1285","Celtis.sinensis","9",0
"1286","Celtis.sinensis","10",0
"1287","Celtis.sinensis","11",0
"1288","Celtis.sinensis","12",0
"1289","Celtis.sinensis","13",0
